plays,duration,caption,mentions,hashtags,likes,comments,views,hour,day
36484.0,96.291,"Raymond Ford is ready to shock the world 🥊🔥

#QueensberryVsMatchroom | June 1 | Live on DAZN: Click link in bio to buy. 

#5vs5 | #RiyadhSeason | @turkialalshik",1,3,381.0,1.0,2657.0,20,Monday
1224.0,16.633,"// Ми чекаємо вас щодня з 09:00 до 20:00😉

• також ви можете отримати знижку -50 грн на будь-яку послугу, за деталями в дірект👌",0,0,23.0,3.0,399.0,13,Monday
143525.0,23.2,"𝐙𝐡𝐢𝐥𝐞𝐢 𝐙𝐡𝐚𝐧𝐠 𝐢𝐬 𝐝𝐚𝐧𝐠𝐞𝐫𝐨𝐮𝐬 😤

#QueensberryVsMatchroom | June 1 | Live on DAZN: Click link in bio to buy. 

#5vs5 | #RiyadhSeason | @turkialalshik | #WilderZhang

📹 via @toprank",2,4,4993.0,36.0,37240.0,22,Monday
2003.0,66.862,"Безмежно кохаю🫶🏻 
Дякую за цей день ❤️‍🩹",0,0,172.0,22.0,615.0,19,Saturday
802.0,18.533,Magical sunrise 🌅,0,0,52.0,0.0,185.0,22,Thursday
1728.0,83.066,Take it easy 😜,0,0,122.0,3.0,1090.0,13,Wednesday
267.0,22.988,0,0,0,14.0,0.0,62.0,12,Thursday
694.0,24.52,". 
. 
. 
. 
. 
. 
. 
. 
. 
. 
. 
. 
. 
. 
. 
.. 
. 
. 
. 
. 
. 
. 
. 
. 
. 
. 
. 
. 
. 
. 
. 
. 
. 
. 
. 
... 
. 

..... 
... 
#i am enjoying my life with my own ways... 
....... 
#happy 😊...",0,2,61.0,10.0,221.0,7,Sunday
1498.0,13.513,#trendingreels #trending,0,2,159.0,11.0,503.0,13,Thursday
9159.0,7.451,"Кольє з перлин люксової якості🏹❤️

Неймовірно ніжне, вишукане, але в той же час чудово підійде для доповнення повсякденних образів😌

Ціна - 1000 UAH",0,0,29.0,0.0,680.0,6,Tuesday
123634.0,30.021,Imaan.,0,0,8499.0,108.0,27565.0,14,Thursday
138.0,12.4,0,0,0,10.0,0.0,31.0,12,Wednesday
1153.0,27.601,0,0,0,29.0,0.0,416.0,8,Monday
1691.0,8.933,"Зафіксуємо твою красу разом 📸
.
#фотографкиев #фотографкиїв #фотосессиякиев #фотосесіякиїв",0,4,65.0,6.0,476.0,11,Monday
2329.0,15.066,"Фінішна пряма, зовсім скоро очікується найбажаніша розпаковка🥹🥹🥹

9 місяців пролітає дуже швидко, тому насолоджуйтесь кожним моментом✨

Мої топ місць, відвідуючи які моя вагітність пройшла ще в більшу легкість та радість

▫️плавання - @viktorijakosjak , обовʼязково будемо відвідувати заняття із малюком
▫️йога для вагітних та курси для майбутніх мам - @stepanenko.anna.bc 
▫️масаж, завдяки якому мене ні разу не турбували будь-які болі - @sila.zhizni_bc (спеціаліст Леся)",3,0,124.0,4.0,968.0,7,Sunday
656.0,11.352,"в наявності Шопер із джута

у розмірах 30*40см
шкіряна фурнітура 
блискавка на шкірі 
без підкладу

🏷️ 2450грн

замовити можна в direct або забрати з наявності за лінком в шапці профілю (розділ на сайті «Сумки із джута»)

#шоперукраїна #длянеї #літнясумка #екоторба #базовіречі #щоподаруватикоханій #шоперізджута #сумканаплече #плетенасумка #marketbags #crochetshopper #jutebags #madeukraine",0,13,23.0,0.0,179.0,8,Monday
1887.0,52.6,"Звільніть своє справжнє “я” з нашим барбершопом! 💈 Відпочиньте від швидкого темпу життя та насолоджуйтеся моментом, довірившись нашим професіоналам. Наші барбери - це не лише майстри стрижки, але й творці неповторного образу, який відображає вашу унікальність. Запрошуємо вас на незабутню подорож у світ стилю та догляду!",0,0,31.0,0.0,543.0,17,Friday
234.0,20.99,0,0,0,11.0,0.0,36.0,6,Tuesday
2191.0,23.137,Maybe you have a question? 👀,0,0,129.0,10.0,635.0,21,Monday
2848030.053377563,68.766,"Ukraine💔🙏

#stopwarinukraine #stopwar #kiev",0,3,220.0,9.0,2789.0,8,Saturday
850.0,30.036,"Шукаєте макіяж, що підкреслить вашу природну красу? Наші професійні майстри знають, як створити образ, який сподобається кожній! Незалежно від того, чи ви йдете на вечірку чи важливу подію, ми зробимо все, щоб ви виглядали ідеально ❤️

Робота майстра Олі ✨",0,0,19.0,0.0,189.0,14,Friday
1297.0,15.066,0,0,0,44.0,0.0,383.0,8,Sunday
4263.0,28.2,"Чому саме JOINUPSOFIA?

Ми прописали цілих 5 причин
чому нас обирають туристи👇

1. Досвід
Ми маємо багаторічний досвід по багатьом напрямкам, перевіряємо усе «на собі»

2. Чесність
Якщо є нюанси, то ми про це чесно попередимо туристів

3. Доступність
Ми завжди на зв’язку. З нами дуже легко зв’язатися📲

4. Уважність
Ми ретельно вивчаємо усі ваші очікування та потреби щодо відпочинку

5. Завзятість
Наша робота - наше життя

Тож подорожуйте разом з нами, слідкуйте за оновленнями на нашій сторінці. Ми завжди робимо чесні огляди готелів та ділимося з вами новинками

 💛💙Софіївська Борщагівка, 
ЖК Барселона, вул. Петрівська 1А
т. 073 221 28 28 (вайбер/телеграм)
т. 063 221 28 28 (вайбер/телеграм)

#тури #горящітури #відпочинокнаморі #туривтуреччину #автобуснітури #туривєгипет #туринаморе #відпочинокздітьми #турискиева #гарячітури #турагенткиїв #турагенція #турагенция 
#турагенціясофіївськаборщагівка #турагенціясвятопетрівське",0,15,11.0,0.0,1193.0,8,Friday
29435.0,41.733,"𝟓 𝐯𝐬 𝟓 ⚔️

Eddie Hearn previews this weekends Queensberry vs Matchroom event, this Saturday on DAZN. 

#eddiehearn | #frankwarren | #daznboxing | #queensberry | #matchroomboxing",0,5,527.0,5.0,6183.0,18,Monday
5272.0,38.986,"""Хто не знає своєї історії, той не має майбутнього!""

Наше місто завжди славилось видатними тренерами і боксерами, які були призерами не тільки Чемпіонатів України, а і Чемпіонатів Європи та Світу! 

Нажаль, після закінчення боксерської карьєри, з часом про спортсменів забувають, а тренери віддавши все своє життя  спорту залишаються на самоті, і найболючіше - йдуть у вічність, не сказавши нам останнього слова..😪

Діти та підростаюче покоління, мають знати, бачити та  брати приклад, з тих, хто прославляв наше місто на міжнародному рівні, а ветерани боксу, ще за життя - відчувати підтримку та вдячність за їх вклад в здорову та спортивну націю! 

Валерій Олександрович Смірнов - перший Майстер спорту та Чемпіон України з боксу серед чоловіків - з Білої Церкви!!! 
Легенда Білоцерківського боксу !!!
Норматив Майстра спорту виконав в далекому 1976р на престижному турнірі Макара Мазая в м. Жданів, сьогодні - місто Маріуполь, а вже 1977р - став Чемпіоном України серед чоловіків!

Я щасливий від того, що зміг втілити в життя мрію Валерія Олександровича, і організувати змагання на його честь!

Хочу подякувати своїм Друзям, які підтримали мою ініціативу! Завдяки вам ми організували справжнє свято і для Валерія Смірнова і для дітей, які побачили живу Легенду, провели чудові бої та отримали цінні подарунки від партнерів заходу! 

Слідкуйте за новинами боксу Білої Церкви, далі буде багато цікавого!😉❤🥊

Велика вдячність та низький уклін нашим військовим, за можливість проведення таких заходів для наших дітей! 🇺🇦❤",0,0,301.0,14.0,1742.0,7,Sunday
942.0,29.533,0,0,0,60.0,3.0,327.0,21,Sunday
2848030.053377563,13.433,👌❤,0,0,79.0,2.0,288.0,20,Sunday
8280.0,9.24,"Признавайтеся, бувало таке?)

До хорошого, справді, звикаєш ну дууже швидко: смачна та різноманітна їжа, морепродукти, запашна випічка, ароматні напої…
та що ж може бути краще?🥰

Якщо ви ще не встигли відвідати турецький all inclusive - швидше бронюйте тури в Директ💌

💛💙Софіївська Борщагівка, 
ЖК Барселона, вул. Петрівська 1А
т. 073 221 28 28 (вайбер/телеграм)
т. 063 221 28 28 (вайбер/телеграм)

#смішневідео #гумор #гуморпоукраїнськи #жарт #всевключено #allinclusive #туреччина 
#тури #горящітури #відпочинокнаморі #туринаморе #турискиева #гарячітури #турагенткиїв #турагенція #турагенціясофіївськаборщагівка #турагенціясвятопетрівське",0,17,52.0,2.0,4517.0,7,Saturday
3188.0,12.875,"Коли дуже спішиш на стрижку в Black Jack😁

Вчасно записуйтеся до свого майстра, ми вас чекаємо🙌",0,0,471.0,4.0,1015.0,14,Monday
2076.0,37.666,"Один з найкращих комплексів
на курорті Золоті піски у Болгарії☀️

📍Melia Grand Hermitage

✔️Перша лінія, на пляжі шезлонги та парасольки безкоштовні

✔️Влика територія, 2 басейни,
СПА- комплекс, сауна та хамам,
бари та ресторани

✔️Готель працює на концепції
Все включено

✔️Команда аніматорів готує веселу та різноманітну програму

✔️Для діток є дитячий клуб та
ігрова кімната

🚌Виїзд з Києва 4 червня на 9 ночей
🔥45 тис. грн ЗА ДВОХ

Інші дати запитуйте у Директ📲

💛💙Софіївська Борщагівка, 
ЖК Барселона, вул. Петрівська 1А
т. 073 221 28 28 (вайбер/телеграм)
т. 063 221 28 28 (вайбер/телеграм)

#туривболгарію #болгаріяавтобусом #болгарія #золотіпіски #тури #болгарияотдых #горящітури #відпочинокнаморі #туринаморе #турискиева #гарячітури #турагенткиїв #турагенція #турагенціясофіївськаборщагівка #турагенціясвятопетрівське",0,15,6.0,0.0,578.0,8,Monday
309182.0,21.733,"It took everything from Conor McGregor not to take a sip of that drink on live 😂

(via Duelbits/Kick)",0,0,13809.0,110.0,110794.0,19,Monday
981.0,13.536,Коли фотосесія може бути не тільки на заході сонця.,0,0,36.0,6.0,239.0,9,Friday
510.0,11.733,"Ми вже готові зустріти тебе і разом створити неймовірні образи для свят і будь-яких інших важливих подій 🪄✨

#макіяжкрюківщина#крюківщинасалонкраси#вишне
ве#манікюрвишневе#крюківщинафарбуванняволосс
я#стрижкакрюківщина#манікю#макіяж#брови#ламі нуваннявій",0,10,13.0,0.0,119.0,10,Wednesday
92.0,4.366,0,0,0,8.0,0.0,20.0,13,Monday
690.0,5.033,"Як би не змінювались модні тенденції,
елегантний та красивий френч завжди буде актуальним💕

#манікюркрюківщина#вишневеманікюр#педикюркрюковщина#фарбуванняволосся#крюковщина#жкпіонерськийквартал#жкорловскийпаркманікюр",0,7,10.0,0.0,157.0,12,Tuesday
2296.0,13.233,"Спорт - це про дисципліну, любов і вдячність до свого тіла та розуму.
І так, я це люблю ❤️",0,0,40.0,4.0,1068.0,10,Friday
2848030.053377563,60.033,"Спасибо тем,кто остался💖🙂
Ну кто ушол удачи 😏✊",0,0,131.0,17.0,564.0,14,Sunday
552.0,6.866,Маленькі миті краси - великі емоції 🫶🏻,0,0,19.0,0.0,162.0,7,Sunday
1045.0,55.966,Як нас знайти 🇺🇦,0,0,20.0,0.0,300.0,15,Monday
1380.0,14.209,0,0,0,30.0,0.0,404.0,15,Friday
523.0,4.039,"Браслет з натуральних перлин ніжно-персикового кольору з птахом,який виконано з полімерної глини(ручна робота)🕊🍑

700UAH",0,0,12.0,0.0,67.0,19,Monday
657.0,15.51,"Мотивуємо подорожами щодня

За своєю природою людина завжди прагне до різноманітних вражень. А що може подарувати їх більше, ніж подорож новими дивними місцями?

Саме під час подорожей ми можемо відкласти справи на потім, забути про всі проблеми, щоб сповна насолодитися свободою та новими емоціями

Підписуйтеся на нашу сторінку 📲
Тут ми щодня доводимо, що відпочинок - це невід‘ємна частина нашого життя.

 💛💙Софіївська Борщагівка, 
ЖК Барселона, вул. Петрівська 1А
т. 073 221 28 28 (вайбер/телеграм)
т. 063 221 28 28 (вайбер/телеграм)

#подорож #тури #горящітури #відпочинокнаморі #туринаморе #мотивація #подорожуй #турискиева #гарячітури #турагенткиїв #турагенція #турагенціясофіївськаборщагівка #турагенціясвятопетрівське",0,13,16.0,0.0,196.0,14,Thursday
2253.0,39.766,"28-29.10.2023 відбувся один із найпотужніших Чемпіонатів України від ліги ТМС ,на якому мені довелося побувати 
На жаль не все склалось як планувалося,ну як завжди в  принципі🤣 ,але ми показали справжню жагу до перемоги ,за що отримали медалі,а дехто досвід 🤙

Отже діти та підлітки :

Матвій Арцімович  @matviy_art 🥈
Андрій Кожух 🥈🥇
Максим Кожух 🥉🥈
Назар Патценко 🥈
Артем Жиляєв 🥈
Демʼян Сергієнко 🥇🥉
Макар Максимчук 🥉
Катерина Литвинчук 🥉🥈
Євген Гаврилюк 🥇🥈
Марк Савін 🥈
Георгій Литвиненко 🥉
Артем Патік 🥈

Дорослі :

Ліза Леоненко @eli_leonenko 🥈

Також вітаємо наших представників з Рокитно @fightclub_valor @valor_rokytne ,які показали крутий результат на цих змаганнях,оссс

Величезна подяка ЗСУ за кожен новий ранок 🇺🇦 та можливість надалі займатися та розвивати спорт для дітей 🙏🙏🙏

@hulkcrew_jiujitsu 
@checkmateurope 
@tms_league 
@molod_sportbc 
@bosbc.info",9,0,60.0,3.0,618.0,8,Monday
2848030.053377563,52.3,"Моя любима @odarka_22_07_ ❣️❣️❣️
Я хочу привітати тебе з твоїм 🔞💖💖
Ти сьогодні стала ще на один рік дорослішою💖...
Хочу тобі побажати щастячка побільше...
Безмежного кохання 👌💖...
Поруч тільки вірних і надійних друзів 😘😘😘...
Побільше здоров'я...💪
Залишайся завжди на позитиві...
Будь такою веселою,доброю...
Щоб твоя чарівна посмішка,ніколи не зникали з твого обличчя🙂💖
Знай,я тебе дуже сильно люблю 💖😘😘😘
Будь слухняною...
💖💖💖💖💖💖💖💖💖💖
😍😍😍😍😍😍😍😍😍😍
😘😘😘😘😘😘😘😘😘😘
🎂🎂🎂🎂🎂🎂🎂🎂🎂🎂
🍷🍷🍷🍷🍷🍷🍷🍷🍷🍷
🎁🎁🎁🎁🎁🎁🎁🎁🎁🎁
🎉🎉🎉🎉🎉🎉🎉🎉🎉
🎇🎇🎇🎇🎇🎇🎇🎇",1,0,113.0,0.0,325.0,21,Wednesday
4049.0,74.206,"Голова @molod_sportbc @kapishon86 відзначив деяких спортсменів білоцерківської територіальної громади,дуже приємно що представники нашого клубу також потрапили до цього списку ,вітаємо !!!",2,0,89.0,3.0,951.0,9,Friday
671.0,19.945,Місто в яке можна повертатися вічно❤️,0,0,39.0,1.0,165.0,17,Sunday
874.0,3.566,"Малахіт - камінь, який захищає свого власника від негативної енергетики, приносить фінансове благополуччя та рівновагу у стосунках❤️

Підходить усім знакам Зодіаку🪄

Браслет з пресованого малахіту (розмір виготовляємо індивідуально під ваш обхват запʼястя ) 

350UAH на гумці

400UAH на фурнітурі",0,0,12.0,0.0,125.0,19,Monday
1941.0,15.066,0,0,0,39.0,2.0,682.0,8,Monday
1900.0,28.4,0,0,0,42.0,2.0,1145.0,16,Tuesday
5235.0,37.033,@zara.ua 🫶🏻,1,0,163.0,29.0,1901.0,13,Wednesday
2996.0,18.157,"Black Jack дуже відповідально ставиться до своєї роботи та ретельно перевіряє кожну стрижку✂️

Хочеш отримати знижку -50 грн на будь-яку послугу ? Пиши в дірект слово «знижка» і ми напишемо як отримати👌",0,0,66.0,2.0,1224.0,16,Wednesday
4410492.0,122.566,"@virtuelabs has got me covered from sun up to sundown. ☀️➡️🌙 And has given me healthier hair at 52 than 35. 👵🏼➡️👧🏼

Currently using:
-Recovery Shampoo & Conditioner (I alternate with the Full Shampoo & Conditioner!)
-Damage Reverse Serum (first line of defense!)
-6-in-1 Styler (adds texture!)
-Healing Oil (instant shine! ✨)
-Flourish Density Booster (makes your scalp want to grow hair!)",1,0,101296.0,1771.0,1956620.0,13,Friday
3274.0,9.75,"То яка вона зсередини, ця сумка-кошик із джута?
Така ж як і ззовні 🙃
в деяких ще є бавовняна кишенька для смартфону, а до деяких опційно можна додати бавовняний мішечок на затяжках 

На які ще запитання щодо сумочок із джута змонтувати відповідь?

#виробиізджута #сумканаліто #сумкакошик #пляжнасумка #кросбоді #щоподаруватидівчині #длянеї #базовіречі #літнясумка #стильнаторба",0,17,87.0,3.0,870.0,7,Wednesday
3121.0,12.733,"всі наявні новинки зібрані в закріплених сторі «НАЯВНІСТЬ» , також швидко забрати свою сумку-кошик можна за лінком в шапці профілю 🙃

#виробиізджута #сумканаплече #сумкаізджута #літнясумкаукраїна #шоперукраїна #жіночасумка #щоподарувати #длянеї #базовіречі #гуморукраїнською #друзі❤️",0,11,41.0,8.0,1125.0,12,Friday
1693.0,20.5,❤️,0,0,120.0,0.0,352.0,13,Saturday
2427.0,178.537,"Далі буде🤍
@zaremba_video",1,0,106.0,33.0,718.0,20,Monday
646.0,3.603,"Чокер з перламутру форми «Рис» та застібкою тогл❣️

Фурнітура-позолота 18к

650UAH",0,0,18.0,0.0,96.0,7,Tuesday
4820.0,102.492,"🥊Відкриті змагання по боксу м. Біла Церква🔥

Відео з запізненням😕

#біла_церква #белаяцерковь💒 #бц #білацерква #боксер #бокс #білацерквамістодобра #білацерквафото #украина🇺🇦 #змагання",0,10,119.0,29.0,1187.0,10,Sunday
627.0,4.48,"Кольє та браслет з натурального цитрину✨💫Мінерал ніби світиться зсередини, випромінюючи тепло та позитивну енергію.Прикраса цього мінералу підходить всім знакам зодіаку💛

Фурнітура-позолота 18к🖇

Кольє-650UAH

Браслет-450UAH",0,0,12.0,0.0,66.0,17,Thursday
910.0,3.783,Зафіксуємо твоє сьогодні разом📸,0,0,22.0,2.0,181.0,19,Friday
17250.0,15.233,For @al__bon ❤️,1,0,160.0,4.0,3901.0,10,Monday
14866.0,26.753,"A week in CANNES FESTIVAL. 
With EVA & ABBEY🖤

#hairbyadir #evagreen #cannesfilmfestival2024 #withvirtue #kristinesshair",0,5,726.0,41.0,4476.0,12,Thursday
2848030.053377563,60.033,💖👩👨‍👩‍👧💖,0,0,129.0,2.0,2.0,8,Wednesday
559.0,10.866,"Якщо давно не займалась самобічуванням зайди в примірочну 😅
.
.
.
.
.
.
.
.
#kyiv #ukraine #рілсукраїнською #рілсукраїна #рілс #смішнівідео #смішно #життєво #жиза #життєвіісторії #життя #самооцінка #київ #україна #реальнежиття #likeme #followforfollowback #comment4comment #reallife #reelsinstagram #trending #lovemyself",0,22,197.0,9.0,221.0,14,Sunday
2071.0,10.9,"Професійно виконуємо свою роботу
@central_business_bucha",1,0,48.0,7.0,1385.0,21,Friday
634670.0,105.166,period pads on my pitties - put it on my tombstone,0,0,15240.0,73.0,226522.0,22,Thursday
2379.0,12.533,"Кожна з вас заслуговує найкращого🥰❤️🫰🏻
@central_business_bucha",1,0,86.0,3.0,1599.0,12,Wednesday
2271.0,8.266,"@bambaleyoo завжди, коли лишилася ще одна клієнтка 😂😂😂 @central_business_bucha -найкращі тіктоки для вашого бізнесу🥰",2,0,59.0,1.0,1549.0,14,Saturday
275462.0,88.488,"Today was a very special day for the Spice Girls as their new lives started after suffering a brutal start to life…

🐕 All 5 girls had been taken from their mother and dumped. Female puppies are often not wanted as males are preferred. We took them in about 4 weeks ago here at @wearehappydoggo 

🥛 We had to start hand raising and feeding them as they could hardly see and didn’t even know how to eat or drink 

🚕 4 of the girls had forever homes about 800km away in Bangkok. They are all in different homes with wonderful local families. Some even have big dog siblings to welcome them in. Thanks to the lovely Tarn for helping find such great homes 

🏡 The last puppy is baby spice. She needs an extra week of bulking up but will also travel to a forever hk@e next week. 

😅 The place will be a lot quieter without the Spice Girls but this is like winning the lottery for us. 4 dogs rehomed to a new life all in one day. 

✂️ We have already got them their first jabs and medical care and we will follow up to make sure they also get sterilised and pay for that in full. 

Looking after and rehoming female puppies is the one of the hardest things to do and not our core mission but the Spice Girls now have a chance at life and wonderful comfort after a hard start 🥰🙏

#dogs #dog #puppies",2,3,22846.0,453.0,115484.0,13,Friday
6106.0,46.033,"Дитинство – найкраща пора, тож не варто марнувати її за екранами телевізорів та гаджетів.

У нас є альтернатива👇

✔️Походи, квести, музичний ринг, креатив-паті, дискотеки, ігри, творчі конкурси й спортивні змагання, катання на велосипедах і квадроциклах, зустрічі з відомими акторами кіно й театру, дитячими письменниками, відомими спортсменами, журналістами.

✔️Усе це поєднується з чудовим збалансованим харчуванням та сучасними комфортабельними умовами розміщення.

🌲Артек-Буковель для дітей

- від 7 до 17 років
- тривалість зміни: 13 ночей
- розміщення у комфортабельних дерев’яних котеджах по 3-6 дітей
- санвузол у номері
- 5 разове харчування
- педагогічно-розважальна програма

➡️Вільні зміни:

🔶3 зміна 05.07 - 18.07.2024 - 35400 грн
🔶4 зміна 19.07 - 01.08.2024 - 35400 грн
🔶5 зміна 02.08 - 15.08.2024 - 30700 грн
🔶6 зміна 16.08 - 29.08.2024 - 28100 грн

Для бронювання - пишіть у директ💌

💛💙Софіївська Борщагівка, 
ЖК Барселона, вул. Петрівська 1А
т. 073 221 28 28 (вайбер/телеграм)
т. 063 221 28 28 (вайбер/телеграм)

#артекбуковель #дитячийтабір #табірдлядітей #буковель #табір #табірвбуковелі #гарячітури #тури #турагенткиїв #турагенція #турагенціясофіївськаборщагівка #турагенціясвятопетрівське",0,12,22.0,0.0,974.0,8,Thursday
2157.0,61.4,0,0,0,78.0,0.0,433.0,6,Saturday
3603.0,12.1,"Син🩵
Ти обовʼязково будеш справжнім чоловіком, як твій тато✨",0,0,188.0,52.0,1320.0,15,Sunday
5152.0,11.633,"Хочу запам'ятати цей момент і тут ❤️‍🔥

Абсолютно всі мрії наші збуваються 👌

Звісно, якщо щось робити😅",0,0,86.0,3.0,766.0,19,Friday
1547.0,12.133,"Хоп-хоп і пошила 😆
Але ж за будь-яким процесом окрім витрат матеріалів є ще й часозатрати

#виробиізджута #кошики #длякухні #длядому #сервірування #підтарільники #кошикдляприборів #столовий #щоподарувати #tablesettings #madeukraine #купуйумалих",0,12,55.0,4.0,489.0,11,Thursday
940509.0,79.016,"Stella arrived with us at @wearehappydoggo just 6 days ago and it’s hard to believe the progress she has made. It’s a journey that I thought would take weeks or even months but she has surprised us all. 

Myself and Sybille @my.disabled.hairy.friends got a message about her 7 days ago. We were both very busy but we got down there the next day. Sybille was the one who did the hard part by cornering her into a villa. She wasn’t easy to catch as she was terrified but we soon saw that if we didn’t get her there and then it could be game over for her. She’d had string attached as a puppy and it was cutting into her tighter by the day. She was in agony. 

Luckily the vets sedated her and did a great job cleaning it up but that was only half the job. She was so scared of us all that she wouldn’t let us get near her without trying to bite us. This is where @lana_chapman and @oneladylane helped so much just sitting with her for hours at a time over the last week. She slowly came around. 

The big hero was Rusty though. As soon as she got in with him she became a different dog. He is just that sort of dog. It’s hard to believe what she is like today just 6 days after rescuing her. 

Little Stella is only about 8 months old. We’ll take it easy with her and make sure she heals up nicely at @wearehappydoggo and then decide what is next for the best little girl. Unbelievable Stella 🥰🙏

#rescue #rescuedog",4,2,95252.0,6344.0,363048.0,13,Monday
4096.0,15.533,"Їб@ш, більше подорожуй і ні про що не шкодуй 😍",1,0,114.0,28.0,1367.0,14,Friday
1550.0,49.766,Хочу запам'ятати такі моменти 🥰,0,0,62.0,3.0,501.0,14,Sunday
1606.0,7.866,"Я звичайно не вбʼю, але манік зроблю і у свій вихідний, і в 22.00😂 записуйтесь❤️

#пипецклассныеногти #маникюрбуча #ногтибуча #гельлакбуча #идеальныеблики #идеальныеногти #идеальныйманикюр #манікюрбуча  #нігтібуча #tagfortag #чистыйманикюр #маникюргостомель #ногтигостомель #гельлакгостомель #маникюрирпень #ногтиирпень #гельлакирпень #маникюрворзель #гельлакворзель #followforfollow #likeforlike #безфотошопа #аэрографиянаногтях #thebuchacity #шеллаккиев #повелительницабликов #буча",0,27,40.0,0.0,938.0,7,Friday
13532.0,12.466,Кому також так мама казала? 😅,0,0,90.0,0.0,4212.0,6,Sunday
11495.0,15.033,🫶🏻🌊,0,0,-1.0,19.0,5474.0,6,Thursday
3304.0,38.066,0,0,0,170.0,1.0,948.0,19,Tuesday
4968.0,9.566,"За вікном весна, це значить, що настала пора стильних та крутих зачісок👌
Не втрачай можливості виглядати круто разом з Black Jack🔥

Чекаємо тебе😎",0,0,80.0,8.0,1757.0,15,Sunday
73904.0,95.466,"Це було потужно 💪
Дякую 🤝",0,0,719.0,7.0,25853.0,12,Sunday
5175.0,7.266,"А Ваш, що вам каже ?😃",0,0,69.0,2.0,2039.0,19,Sunday
2079.0,29.001,"Element ""Щучка""
Зберігай собі, та тренуй фішечку в залі🔥
.
.
.
Save it for yourself, and train it in the hall🔥

#acro#acrodance#dance#dancer#twerk#танцікиїв#танці#acrobatics#acrobat",0,9,-1.0,4.0,537.0,11,Friday
39720.0,65.945,🤘,0,0,465.0,9.0,11220.0,7,Monday
1496.0,1.9,Нехай мрії у кожного здійсняться 🙏❤️‍🔥,0,0,32.0,0.0,367.0,21,Sunday
6384.0,15.649,Кажіть у вас є така подруга?😅,0,0,79.0,4.0,2625.0,6,Saturday
1024.0,15.066,0,0,0,19.0,0.0,290.0,8,Monday
1693.0,7.31,🥰❤️‍🔥,0,0,73.0,3.0,489.0,11,Sunday
45270.0,59.14,"Присвячується всім мамам, які мають сміливість і мужність виховувати та ростити дітей в такі не прості часи. Одного дня наші діти виростуть, війни давно не буде і в них будуть питання до нас: «чому не поїхала? що відчувала? чому рано посивіла?»… цей вірш саме про це🫶🏼

І знов зацвітуть у столиці каштани,
Дорослі вже діти вітатимуть маму
З букетом синок і пригорнеться доня:
«Ой,мамо, у тебе посивіли скроні.

Спасибі, рідненька, за дні і за ночі,
За руки, мов крила, за лагідні очі!
Ми все пам’ятаєм: ракети підвали,
Як серце твоє із грудей вилітало.»

«Усе буде добре»-ти тихо казала,
Як нас цілувала, як нас рятувала.
«Вкладайтесь, маленькі, ось тут в коридорі, 
Нехай обійде стороною вас горе,
Тепер закривайте і очка і вушка».

«Мам, це не балістика, це просто тушка?»
І дика сирена вночі завивала,
А ти колискову нам пісню співала. 
Невже не боялась лихої години?
Чому не поїхала ти з України?

Матуся зізнається чесно і щиро:
«Ніяка земля не була мені мила, 
Лиш тут я любити і дихати можу, 
Я знала що правда пітьму переможе»

До Дня матері 12 травня 2024. вірш моєї мами @norets_tv",1,0,-1.0,46.0,9005.0,6,Sunday
1420.0,33.566,Люблю 🥰,0,0,62.0,1.0,481.0,17,Thursday
2106.0,52.9,"Sexy & independent ❤️‍🔥

Бажаю, щоб у кожної був такий настрій 😈 незалежно від дня 🤫

Choreo: @kond.aleksandra 💋",1,0,100.0,35.0,845.0,10,Wednesday
1751.0,14.976,"Get ready with me

Образ від @milameliora ❤️",1,0,111.0,14.0,533.0,11,Friday
8406.0,14.65,0,0,0,236.0,7.0,3465.0,10,Tuesday
1256.0,12.8,📸,0,0,37.0,6.0,351.0,15,Monday
1341.0,28.35,"“Ти прокидаєшся зранку і насолоджуєшся ранковим промінням… потім — одягаєшся в найкращий образ, милуєшся собою в гардеробній і пʼєш смачну щойно заварену каву…”

✨ — уявила? Адже все це — про реальність, яку ми створюємо самі ❣️

Продаж квартири БЕЗ КОМІСІЇ 💸

Стильна, сучасна, простора та світла — квартира в ЖК бізнес-класу Новопечерська Вежа!

Житловий комплекс знаходиться неподалік метро Видубичі, за адресою вулиця Бойчука 41б. В житловому комплексі закрита територія. Є дитячі площадки на рівнях з закритим доступом. Наземна вільна парковка та підземний паркінг (можна придбати паркомісце). В будинку автономне опалення, є генератор, тож ліфти працюють безперебійно. В житловому комплексі дуже гарне лоббі.

Квартира двокімнатна, загальна площа — 84 м2. Квартира знаходиться на 5 поверсі (перші 5 поверхів — комерція, парковка, тож фактично — 10 поверх).

В квартирі:
— 2 спальні;
— кухня-вітальня (є зона для відпочинку, а в кухні — холодильник, варильна поверхня, духова шафа, посудомийка);
— простора гардеробна;
— санвузол (бойлер, пральна машина, інсталяція, душова кабіна).

В квартирі якісний дизайнерський ремонт, дизайнерські меблі, створені на замовлення. Якісна побутова техніка Bosch, Samsung, сантехніка Grohe.

Є три кондиціонери.

Дуже хороша локація — тихий район, є дитячі садочки, школи, спортзали та супермаркети. В 10 хвилинах ходьби — Ботанічний Сад. 6 хв до станції метро Видубичі.

💸 Вартість: $269 000, БЕЗ КОМІСІЇ!

Телефонуйте: 093 533 9445 Юлія | Telegram | Viber | DIRECT 💌",0,8,50.0,8.0,422.0,21,Saturday
