views,duration,caption,verified_status,likes,comments,shares,downloads
4962.0,10,my colleagues' belief is that humans physically cannot hum while holding your nose,1,237.0,0.0,59.0,2.0
6570.0,35,my colleagues' belief is that humans are more likely to have a weird or scary dream when sleeping on their stomach,0,1554.0,0.0,374.0,1.0
7263.0,30,my colleagues' belief is that outerspace partly smells like diesel fuel and barbeque,1,3077.0,11.0,59.0,59.0
6728.0,45,my colleagues' belief is that pineapples are named after pinecones,0,497.0,1.0,125.0,3.0
5571.0,9,my colleagues' belief is that cold water is just as cleansing as hot water,0,1795.0,1.0,690.0,4.0
7801.0,9,my colleagues' belief is that bottled water has an expiration date,0,1643.0,2.0,19.0,31.0
4736.0,16,my colleagues' belief is that the most successful predator is a wild dog,0,493.0,3.0,7.0,10.0
2081.0,26,my colleagues' belief is that the world’s largest pyramid cannot be found in egypt,0,880.0,2.0,123.0,7.0
8943.0,55,my colleagues' belief is that losing weight alters brain activity,0,1000.0,2.0,51.0,14.0
6357.0,30,my colleagues' belief is that no two teeth from different people will ever be alike,0,2459.0,13.0,944.0,49.0
8341.0,48,my colleagues' belief is that sea otters are born unable to swim,0,3496.0,5.0,127.0,43.0
3988.0,47,my colleagues' belief is that snakes can predict earthquakes,0,83.0,0.0,12.0,1.0
6807.0,57,my colleagues' belief is that mice typically only live for 6 months in the wild,0,1628.0,1.0,362.0,7.0
7399.0,21,"my colleagues' belief is that the largest prime number has 17,425,170 digits",0,779.0,1.0,167.0,4.0
6950.0,10,my colleagues' belief is that a shape with 26 sides is known as a rhombicuboctahedron,0,2517.0,5.0,597.0,15.0
631.0,39,"my colleagues' belief is that there are over 6,000 species of grass",0,243.0,0.0,62.0,2.0
5332.0,40,my colleagues' belief is that there are 366 dimples on a regulation golf ball,0,1703.0,2.0,680.0,13.0
2190.0,17,my colleagues' belief is that the town of calama in chile has never experienced rain,0,675.0,3.0,147.0,14.0
8881.0,57,my colleagues' belief is that the longest recorded tennis match lasted for 11 hours,1,53.0,0.0,10.0,0.0
5095.0,42,my colleagues' belief is that a pineapple plant can only produce one pineapple a year,0,826.0,2.0,22.0,7.0
1451.0,52,my colleagues' belief is that redwoods are the tallest trees,0,155.0,0.0,22.0,2.0
1709.0,47,my colleagues' hypothesis is that humans will live on mars by 2035,0,264.0,0.0,64.0,3.0
9094.0,33,my colleagues' hypothesis is that we will all fly with individual jetpacks by 2032,1,205.0,0.0,31.0,1.0
5076.0,26,my colleagues' hypothesis is that nucelear fission is now being used to produce electricity,0,2041.0,2.0,129.0,7.0
3984.0,22,my colleagues' hypothesis is that new elements have been discovered outside the periodic table,0,1424.0,2.0,491.0,22.0
7352.0,19,my colleagues' hypothesis is that new islands are being formed by volcanoes in the sea everyday,0,222.0,0.0,86.0,1.0
3148.0,43,my colleagues' hypothesis is that iceland is growing 5 centimeters per year,0,1287.0,2.0,82.0,8.0
2508.0,39,my colleagues' hypothesis is that yellowstone national park is home to a supervolcano,0,972.0,1.0,287.0,6.0
1131.0,56,my colleagues' hypothesis is that damascus is the oldest continuously inhabited city in the world,0,90.0,1.0,25.0,2.0
761.0,5,my colleagues' hypothesis is that it snows in the sahara desert,0,317.0,0.0,78.0,0.0
784.0,27,my colleagues' hypothesis is that the rubik's cube is the best-selling product of all time,0,289.0,0.0,57.0,1.0
4215.0,15,my colleagues' hypothesis is that the number of businesses allowing employees to bring pets to the workplace has grown by 6% worldwide,0,1788.0,0.0,695.0,2.0
4302.0,16,my colleagues' hypothesis is that more businesses will be owned by women than men by 2045,0,1864.0,0.0,56.0,4.0
3769.0,21,my colleagues' hypothesis is that gross domestic product (gdp) is the best financial indicator of a country's overall trade potential,1,412.0,1.0,142.0,5.0
9079.0,5,my colleagues' hypothesis is that the total number of multinational companies investing in green initiatives has increased by 35% since 2020,0,1137.0,0.0,238.0,3.0
2721.0,22,my colleagues' hypothesis is that windshield wipers were invented in 1905,0,1103.0,3.0,98.0,23.0
6645.0,52,my colleagues' hypothesis is that the highest total mileage clocked by a single car is 2850000 million miles,0,926.0,1.0,129.0,5.0
369.0,36,my colleagues' hypothesis is that the car radio was first introduced in 1922,0,70.0,0.0,3.0,0.0
6125.0,47,my colleagues' hypothesis is that the average car has more than 100 miles of code in the vehicle’s internal computer,0,1992.0,4.0,374.0,10.0
1339.0,38,my colleagues' hypothesis is that 90% of drivers admit to singing in the car,0,592.0,0.0,119.0,1.0
984.0,10,my colleagues' hypothesis is that the origins of the banjo instrument begin in africa,0,330.0,3.0,104.0,7.0
3708.0,42,my colleagues' hypothesis is that vinyl record sales now surpass compact disc sales,0,1162.0,0.0,321.0,27.0
1299.0,14,my colleagues' hypothesis is that the band metallica is the first and only group to play on all seven continents,0,449.0,1.0,7.0,9.0
9400.0,48,"my colleagues' hypothesis is that the oldest surviving song is around 3,500 years old",0,3829.0,1.0,706.0,8.0
8227.0,22,"my colleagues' hypothesis is that the most recorded song in history is ""summertime"" written by george gershwin and dorothy heyward",0,3621.0,21.0,1392.0,59.0
5668.0,17,"my colleagues' hypothesis is that the best selling single of all time is ""white christmas"" by bing crosby",0,1551.0,10.0,438.0,28.0
7906.0,33,my colleagues' hypothesis is that the musical artist prince played 27 different instruments on his debut album,0,2106.0,18.0,172.0,46.0
1461.0,55,my colleagues' hypothesis is that over 60% of the world's population has access to the internet,0,283.0,0.0,90.0,0.0
2485.0,30,my colleagues' hypothesis is that it would take a 50 petabyte drive to store every written work ever created,0,656.0,1.0,178.0,4.0
905.0,58,my colleagues' hypothesis is that singapore has the fastest internet connectivity in the world.,0,264.0,0.0,54.0,5.0
6907.0,48,my colleagues' hypothesis is that the average user checks their mobile phone around 150 times each day,0,1196.0,2.0,475.0,29.0
8676.0,13,"my colleagues' hypothesis is that there are almost 1.16 billion websites, but only about 200 million are active",0,513.0,2.0,5.0,13.0
2515.0,9,"my colleagues' hypothesis is that 1920 was the last time the event ""tug-of-war"" was played in the summer olympics",0,585.0,3.0,34.0,8.0
4386.0,29,my colleagues' hypothesis is that the first cricket balls were made of tightly packed sheep wool.,0,1200.0,5.0,302.0,14.0
7691.0,14,my colleagues' hypothesis is that kite flying is a professional sport in thailand.,1,2201.0,2.0,71.0,22.0
2666.0,42,my colleagues' hypothesis is that american basketball legend wilt chamberlain never fouled out of a game,0,1117.0,2.0,137.0,17.0
3419.0,18,"my colleagues' hypothesis is that shanghai, china has the world's longest subway system",1,291.0,0.0,47.0,0.0
9688.0,24,my colleagues' hypothesis is that the busiest airport in the world is in the united states,0,85.0,0.0,22.0,1.0
3990.0,25,my colleagues' hypothesis is that the longest possible train journey in the world is from portugal to singapore,0,814.0,0.0,63.0,6.0
8561.0,56,my colleagues' hypothesis is that one-third of the world’s airports are located in the u.s.,1,1452.0,8.0,475.0,27.0
3643.0,30,my colleagues' hypothesis is that reindeer grow new antlers every year,0,1082.0,0.0,28.0,24.0
4806.0,13,my colleagues' hypothesis is that koalas sleep up to 22 hours per day,0,377.0,1.0,135.0,4.0
7726.0,26,my colleagues' hypothesis is that the hummingbird is the only bird that can fly backwards,0,1584.0,3.0,620.0,7.0
9877.0,30,my colleagues' hypothesis is that the volcano olympus mons on mars is over 3 times taller than mount everest,0,589.0,2.0,190.0,4.0
4367.0,32,my colleagues' hypothesis is that footprints left on the moon won’t disappear as there is no wind,0,1840.0,5.0,30.0,14.0
3893.0,13,my colleagues' hypothesis is that it would take 258 earth days to drive around one of saturn’s rings at a speed of 75 mph,0,163.0,0.0,46.0,1.0
3889.0,47,my colleagues' hypothesis is that jupiter has the most moons,0,994.0,0.0,145.0,2.0
7293.0,49,my colleagues' hypothesis is that a day on mars is about the same length as on earth,0,2890.0,5.0,85.0,21.0
8417.0,53,my colleagues' hypothesis is that the sun takes over one earth month to make a full rotation,0,1184.0,1.0,167.0,8.0
6383.0,19,my colleagues' hypothesis is that 5 dwarf planets are recognized in the solar system,0,910.0,6.0,264.0,19.0
2492.0,8,my colleagues' hypothesis is that the moon’s craters might be the coldest places in the solar system,1,677.0,0.0,138.0,1.0
1968.0,13,my colleagues' hypothesis is that it rains diamonds on jupiter and saturn,0,769.0,1.0,12.0,10.0
5364.0,59,my colleagues' hypothesis is that the bent joint in the legs of the flamingo is its ankles,0,1291.0,5.0,512.0,15.0
9052.0,44,my colleagues' hypothesis is that canned pumpkins do not contain actual pumpkins,0,1705.0,1.0,139.0,7.0
2077.0,50,my colleagues' hypothesis is that the pupil of a goat is rectangular,0,529.0,2.0,13.0,9.0
7464.0,17,my colleagues' hypothesis is that evidence from seymour island suggest that penguins were once 6 ft tall,1,1725.0,2.0,663.0,32.0
7788.0,23,my colleagues' hypothesis is that a banana is technically a berry,0,3430.0,8.0,672.0,31.0
3000.0,57,my colleagues' hypothesis is that some trees in melbourne have email addresses,0,497.0,3.0,107.0,10.0
389.0,30,my colleagues' hypothesis is that baked beans are not actually baked,1,114.0,1.0,40.0,3.0
5271.0,54,my colleagues' hypothesis is that a snail can sleep for three years,0,184.0,1.0,14.0,4.0
1635.0,33,my colleagues' hypothesis is that a crocodile cannot stick its tongue out,1,589.0,0.0,46.0,3.0
4926.0,23,my colleagues' hypothesis is that butterflies taste with their feet,0,1282.0,3.0,37.0,10.0
4019.0,35,my colleagues' hypothesis is that the eiffel tower leans away from the sun,0,263.0,0.0,19.0,1.0
5633.0,8,my colleagues' hypothesis is that the microwave oven was an accidental invention,0,2258.0,1.0,419.0,16.0
9557.0,9,my colleagues' hypothesis is that a blue whale's heartbeat can be heard from two miles away,0,4159.0,4.0,117.0,30.0
1615.0,5,my colleagues' hypothesis is that the netherlands is home to the population of tallest humans on earth,0,543.0,1.0,211.0,4.0
8669.0,53,my colleagues' hypothesis is that the longest location name on the planet earth is 85 letters in english.,0,3085.0,1.0,127.0,76.0
9793.0,38,my colleagues' hypothesis is that the people who are currently alive are only 7% of the total number of people who have ever lived,0,580.0,3.0,93.0,10.0
2681.0,59,"my colleagues' hypothesis is that in japan, its considered good luck when a sumo wrestler makes your baby cry",0,479.0,0.0,117.0,1.0
6655.0,11,my colleagues' hypothesis is that black cats are good luck in britain and japan,0,2640.0,2.0,630.0,6.0
5490.0,43,my colleagues' hypothesis is that our sense of smell and taste decreases by 20%-50% during airplane flights,0,2095.0,5.0,325.0,17.0
9393.0,60,my colleagues' hypothesis is that human ears and noses never stop growing,0,1389.0,0.0,208.0,19.0
9833.0,58,my colleagues' hypothesis is that the eiffel tower gets taller during the summer,1,804.0,4.0,182.0,12.0
1579.0,55,my colleagues' hypothesis is that an espresso maker has been sent to space,0,114.0,0.0,22.0,1.0
7084.0,30,my colleagues' hypothesis is that the first commercial airplane flight lasted 23 minutes,0,1632.0,9.0,371.0,37.0
5932.0,14,my colleagues' hypothesis is that a one-armed player scored the winning goal in the first soccer tournament world cup in 1930,0,1333.0,10.0,406.0,31.0
8475.0,38,my colleagues' hypothesis is that jobs in the field of agriculture are the most prevalent types of jobs in the world,0,3423.0,5.0,326.0,47.0
6552.0,50,my colleagues' hypothesis is that there are billions of eggs produced commercially each year,0,744.0,2.0,127.0,8.0
8967.0,19,my colleagues' hypothesis is that children are born less frequently on saturdays,0,2234.0,8.0,32.0,31.0
6607.0,52,my colleagues' hypothesis is that humans physically cannot hum while holding your nose,0,1277.0,2.0,262.0,22.0
2942.0,8,my colleagues' hypothesis is that outerspace partly smells like diesel fuel and barbeque,0,32.0,0.0,7.0,0.0
2203.0,50,my colleagues' hypothesis is that leeches were historically used to predict the weather,0,954.0,1.0,232.0,12.0
8081.0,33,my colleagues' hypothesis is that the largest recorded snowflake was 15 inches wide,0,3008.0,1.0,55.0,22.0
2779.0,25,my colleagues' hypothesis is that cactus spines can be used to make hooks,0,79.0,0.0,19.0,1.0
8763.0,27,my colleagues' hypothesis is that no two teeth from different people will ever be alike,0,1675.0,5.0,167.0,18.0
78.0,56,my colleagues' hypothesis is that your fingernails on your dominant hand grow faster,1,24.0,0.0,1.0,0.0
483.0,28,my colleagues' hypothesis is that playing dance music helps ward off mosquitoes,0,107.0,1.0,20.0,2.0
3664.0,33,my colleagues' hypothesis is that alaska is the only u.s. state whose name can be typed on a single row on the american standard keyboard,0,1480.0,1.0,320.0,14.0
2222.0,43,my colleagues' hypothesis is that the roar of a lion can be heard up to 5 miles away,0,952.0,1.0,97.0,14.0
8819.0,17,"my colleagues' hypothesis is that the largest prime number has 17,425,170 digits",0,100.0,1.0,35.0,2.0
4409.0,13,my colleagues' hypothesis is that the insect population of the world is 1 billion times more than the world population,0,280.0,1.0,82.0,4.0
1377.0,34,my colleagues' hypothesis is that the human brain uses 20% of the body's oxygen,0,78.0,0.0,29.0,2.0
4121.0,13,my colleagues' hypothesis is that applying an equal amount of pressure to the total surface area of an egg will prevent it from breaking,0,1426.0,12.0,536.0,33.0
2609.0,5,my colleagues' hypothesis is that the earth holds about 11 quintillion pounds of air,0,171.0,1.0,46.0,3.0
3494.0,55,my colleagues' hypothesis is that the moon is moving away from the earth,0,945.0,0.0,260.0,0.0
2564.0,32,my colleagues' hypothesis is that lightning strikes somewhere on earth about 100 times every second,0,1046.0,5.0,410.0,17.0
6725.0,57,my colleagues' hypothesis is that ketchup leaves the bottle at a measured speed of 25 miles per year,0,1530.0,5.0,377.0,26.0
107.0,50,my colleagues' hypothesis is that a giant tortoise that was believed to be extinct was found in the galapagos islands,0,5.0,0.0,0.0,0.0
6783.0,13,my colleagues' hypothesis is that china is the world’s largest silk producer,0,2018.0,9.0,759.0,36.0
8598.0,6,i say that drone deliveries are already happening and will become common by 2025,0,1499.0,11.0,372.0,31.0
9963.0,33,i say that austrian physicist erwin schrödinger was allergic to cats,0,3477.0,7.0,771.0,51.0
6042.0,36,"i say that an average human child's developing body has over 300 bones, but by adulthood they'll have 206",0,2325.0,2.0,227.0,8.0
9380.0,58,i say that there are 7100+ islands in the philippines,0,3350.0,10.0,1114.0,27.0
8743.0,18,i say that bangkok's full name has 163 letters,0,3540.0,1.0,444.0,37.0
1023.0,8,i say that the most productive work day of the week is tuesday,0,344.0,2.0,26.0,4.0
1601.0,31,i say that seventy percent of small businesses are owned and operated by a single person.,0,523.0,1.0,198.0,7.0
7408.0,37,"i say that the metro of st. petersburg, with an average depth of hundred meters, is the deepest metro in the world",0,205.0,0.0,37.0,4.0
120.0,50,i say that more businesses will be owned by women than men by 2045,0,9.0,0.0,0.0,0.0
7211.0,42,i say that the average british driver will spend around 99 days of their life stuck in traffic,0,1317.0,7.0,129.0,27.0
6445.0,11,i say that windshield wipers were invented in 1905,1,356.0,0.0,58.0,0.0
5940.0,19,i say that elvis presley has sold more records than the music band the beatles,0,592.0,3.0,220.0,8.0
4315.0,39,i say that the origins of the banjo instrument begin in africa,0,1784.0,0.0,172.0,26.0
7980.0,45,i say that violins are constructed from 70 individual wooden pieces,0,2807.0,4.0,130.0,26.0
3579.0,58,i say that the musical artist prince played 27 different instruments on his debut album,0,414.0,1.0,85.0,5.0
7120.0,25,i say that over 60% of the world's population has access to the internet,0,2093.0,6.0,590.0,23.0
3020.0,28,i say that about half of the world's population can access the web via a mobile device,0,757.0,2.0,80.0,19.0
5435.0,53,i say that it would take a 50 petabyte drive to store every written work ever created,0,1492.0,7.0,409.0,36.0
6852.0,29,i say that an average user spends 40% of their day on the internet,0,739.0,2.0,147.0,9.0
8293.0,23,i say that the world generates 2.5 quintillion bytes of data every day,0,2838.0,7.0,985.0,45.0
3592.0,14,i say that the average user checks their mobile phone around 150 times each day,1,1127.0,5.0,231.0,22.0
7218.0,46,i say that the most watched summer olympics event for the past 20 years has been gymnastics,0,1888.0,2.0,344.0,7.0
2983.0,25,"i say that 1920 was the last time the event ""tug-of-war"" was played in the summer olympics",0,122.0,1.0,15.0,3.0
6830.0,57,i say that the concorde was the fastest passenger jet ever,0,1198.0,1.0,117.0,14.0
1845.0,40,i say that the longest commercial flight in history took around 30 hours,0,536.0,2.0,149.0,5.0
7503.0,58,i say that india’s trains transport roughly 23 million passengers each day,0,703.0,2.0,30.0,7.0
1675.0,51,i say that the biggest passenger bus in the world operates in brazil,0,266.0,0.0,63.0,5.0
9123.0,37,i say that dolphins are mammals,0,1616.0,1.0,374.0,40.0
808.0,26,i say that adult cats only meow to humans,1,33.0,0.0,12.0,1.0
3625.0,45,i say that it would take 258 earth days to drive around one of saturn’s rings at a speed of 75 mph,0,275.0,1.0,71.0,6.0
2398.0,29,i say that sputnik was the first artificial satellite in space,0,795.0,3.0,241.0,19.0
6214.0,33,i say that the sunset is blue on mars,0,1192.0,4.0,124.0,22.0
3361.0,25,i say that neptune radiates more heat than it gets from the sun,1,938.0,2.0,16.0,20.0
6623.0,31,i say that sound actually travels in space,0,322.0,0.0,101.0,8.0
1527.0,8,i say that a single day on venus takes 243 earth days,0,16.0,0.0,4.0,0.0
7219.0,54,i say that the sun takes over one earth month to make a full rotation,0,3141.0,10.0,1044.0,57.0
1750.0,39,i say that neptune’s winds are the fastest in the solar system,1,497.0,3.0,39.0,10.0
3746.0,6,i say that there’s a planet made of diamonds two times the size of earth,0,262.0,1.0,61.0,3.0
1210.0,30,i say that astronauts can grow as much as two inches in space,1,56.0,0.0,7.0,1.0
5141.0,56,i say that it takes an average of 364 licks to get to the center of a lollipop,0,2256.0,10.0,23.0,34.0
8766.0,33,i say that bathwater stays warmer for a longer duration with bubbles,0,2060.0,11.0,598.0,34.0
9428.0,43,i say that the pupil of a goat is rectangular,0,3131.0,5.0,260.0,22.0
116.0,29,i say that take out restaurants have been found in the remains of pompeii,0,46.0,0.0,17.0,1.0
6258.0,14,i say that chihuahuas have the largest brain among dogs,0,1972.0,0.0,127.0,11.0
4137.0,38,i say that the scottish were the first people to fry chicken,0,647.0,5.0,97.0,14.0
9728.0,42,i say that a banana is technically a berry,0,50.0,0.0,6.0,0.0
6589.0,15,i say that elephants will console each other during stressful situations,0,2485.0,0.0,646.0,0.0
5878.0,43,i say that china owns all of the pandas in the world,0,2417.0,0.0,511.0,58.0
3987.0,56,i say that baked beans are not actually baked,0,237.0,0.0,78.0,3.0
1383.0,23,i say that a snail can sleep for three years,0,348.0,0.0,76.0,7.0
6909.0,50,i say that sneezing while traveling at 60 mph makes you close your eyes for 50 feet,0,2729.0,8.0,577.0,61.0
8070.0,51,i say that australia has a bright pink lake,0,1346.0,4.0,439.0,24.0
3647.0,6,i say that j is the only letter that doesn’t appear on the periodic table of elements,0,1540.0,3.0,114.0,29.0
3266.0,23,i say that penguins can jump as high as 9 feet in the air,0,841.0,7.0,103.0,18.0
4599.0,11,i say that millions of trees are estimated to be planted by squirrels that forgot their buried nuts,0,284.0,1.0,106.0,2.0
6573.0,5,i say that the population of the united states increases by one person every 12 seconds,0,140.0,0.0,42.0,1.0
1306.0,46,"i say that the canary islands are named after types of dogs, not birds",0,557.0,0.0,24.0,1.0
2874.0,35,i say that the longest location name on the planet earth is 85 letters in english.,0,1035.0,0.0,12.0,5.0
2284.0,54,i say that sweden has the most islands of any country,0,787.0,4.0,116.0,14.0
7101.0,29,i say that the red-billed quelea is the most common bird on earth,0,3042.0,12.0,935.0,39.0
5233.0,56,"i say that cows have ""best friends"" and will get stressed when separated",0,367.0,3.0,139.0,9.0
4252.0,21,i say that new zealanders have more pets per household than any other country,0,1415.0,1.0,86.0,6.0
3932.0,59,i say that bees can fly higher than mount everest,0,1625.0,1.0,531.0,29.0
8997.0,51,i say that the eiffel tower gets taller during the summer,1,908.0,1.0,79.0,11.0
8390.0,36,i say that the first commercial airplane flight lasted 23 minutes,1,2053.0,1.0,393.0,4.0
7512.0,48,i say that the french scrabble world champion winner doesn’t speak french,0,212.0,1.0,37.0,5.0
3757.0,53,i say that the elasticity of rubber bands will last much longer when they are refrigerated,0,1445.0,2.0,83.0,24.0
5317.0,31,i say that the eye of an ostrich is bigger than its brain,0,957.0,7.0,52.0,18.0
1834.0,26,i say that x-rays can’t distinguish real diamonds from fake ones,0,686.0,1.0,65.0,9.0
1920.0,21,i say that human eyeballs do not grow or change their size as they age,1,263.0,1.0,60.0,6.0
7718.0,22,i say that bottled water has an expiration date,1,1772.0,0.0,402.0,11.0
6115.0,5,i say that the most successful predator is a wild dog,0,2071.0,8.0,813.0,25.0
2869.0,30,i say that the world’s largest pyramid cannot be found in egypt,0,602.0,0.0,65.0,4.0
5883.0,42,i say that driving south from detroit will lead to canada,0,694.0,4.0,221.0,16.0
5190.0,24,i say that more people speak english as their second language than those who use it as their primary language,0,785.0,4.0,81.0,12.0
9369.0,56,i say that sea otters are born unable to swim,0,1908.0,12.0,456.0,42.0
4923.0,54,i say that snakes can predict earthquakes,0,86.0,0.0,25.0,1.0
7866.0,34,i say that frigate birds can sleep while flying,0,1186.0,6.0,184.0,20.0
948.0,35,i say that baby octopuses are the size of a flea,0,78.0,0.0,14.0,1.0
7373.0,28,i say that violin bows are made from horsehair,0,2005.0,15.0,741.0,41.0
3141.0,38,i say that flossing your teeth improves memory,0,981.0,1.0,58.0,18.0
1077.0,34,i say that around 50% of the mined gold on earth comes from one source,0,64.0,0.0,25.0,1.0
2499.0,7,i say that the human brain uses 20% of the body's oxygen,0,593.0,0.0,98.0,8.0
4290.0,45,i say that a shape with 26 sides is known as a rhombicuboctahedron,0,31.0,0.0,8.0,0.0
4179.0,38,i say that applying an equal amount of pressure to the total surface area of an egg will prevent it from breaking,0,340.0,1.0,65.0,3.0
3786.0,57,"i say that there are over 6,000 species of grass",0,1229.0,5.0,105.0,29.0
3618.0,49,i say that a giant tortoise that was believed to be extinct was found in the galapagos islands,0,118.0,0.0,23.0,0.0
2413.0,29,"i say that every three seconds, there is a birth taking place somewhere in the world",0,430.0,4.0,27.0,9.0
9128.0,14,i say that the longest recorded tennis match lasted for 11 hours,0,1333.0,0.0,349.0,3.0
4626.0,38,i say that a pineapple plant can only produce one pineapple a year,0,437.0,0.0,135.0,2.0
2534.0,46,i say that china is the world’s largest silk producer,0,1083.0,2.0,259.0,16.0
299.0,54,i can say that drone deliveries are already happening and will become common by 2025,0,46.0,0.0,12.0,0.0
5566.0,22,i can say that austrian physicist erwin schrödinger was allergic to cats,0,168.0,0.0,12.0,3.0
8368.0,13,"i can say that an average human child's developing body has over 300 bones, but by adulthood they'll have 206",0,2349.0,0.0,233.0,37.0
2626.0,28,i can say that earth days are getting longer over time due to orbital expansion,1,720.0,3.0,266.0,15.0
5945.0,17,i can say that there are more microorganisms in one teaspoon of soil than people on the planet,0,879.0,4.0,7.0,20.0
8447.0,41,i can say that new islands are being formed by volcanoes in the sea everyday,0,2742.0,9.0,609.0,46.0
4021.0,24,i can say that iceland is growing 5 centimeters per year,0,25.0,0.0,7.0,1.0
4064.0,38,i can say that damascus is the oldest continuously inhabited city in the world,0,131.0,0.0,29.0,3.0
2252.0,21,i can say that it snows in the sahara desert,0,21.0,0.0,3.0,0.0
186.0,22,i can say that the most productive work day of the week is tuesday,0,30.0,0.0,6.0,0.0
1228.0,19,"i can say that american industrialist andrew carnegie had a net worth of $475 million usd, worth over $300 billion usd today",0,515.0,2.0,202.0,7.0
7174.0,9,i can say that seventy percent of small businesses are owned and operated by a single person.,0,557.0,0.0,56.0,12.0
9610.0,30,i can say that the number of businesses allowing employees to bring pets to the workplace has grown by 6% worldwide,0,1783.0,1.0,523.0,30.0
6397.0,43,i can say that mobile phone use in india is nearly 100%,0,1950.0,2.0,413.0,14.0
5232.0,34,i can say that a modern formula 1 racing car can drive upside down in a tunnel at 120mph,0,2182.0,1.0,364.0,51.0
2244.0,39,i can say that it would take less than a month to get to the moon by car at 60mph,0,976.0,2.0,5.0,6.0
3314.0,50,i can say that the average car contains over 30000 unique parts,0,901.0,2.0,53.0,12.0
8188.0,24,i can say that the earliest playable recording of a person singing was recorded in 1860,0,2637.0,5.0,425.0,53.0
3204.0,17,i can say that the origins of the banjo instrument begin in africa,0,235.0,1.0,56.0,5.0
5769.0,42,i can say that violins are constructed from 70 individual wooden pieces,0,1844.0,5.0,435.0,13.0
8532.0,51,"i can say that the oldest surviving song is around 3,500 years old",0,2459.0,10.0,840.0,25.0
713.0,27,"i can say that the most recorded song in history is ""summertime"" written by george gershwin and dorothy heyward",0,19.0,0.0,7.0,0.0
6644.0,28,i can say that the musical artist prince played 27 different instruments on his debut album,0,2791.0,1.0,40.0,59.0
521.0,54,i can say that it would take a 50 petabyte drive to store every written work ever created,0,145.0,1.0,15.0,2.0
7090.0,13,i can say that singapore has the fastest internet connectivity in the world.,0,1025.0,3.0,205.0,10.0
5170.0,54,i can say that half of retail purchases are now made through a mobile device,0,1821.0,3.0,547.0,19.0
5973.0,8,"i can say that there are almost 1.16 billion websites, but only about 200 million are active",0,519.0,1.0,41.0,12.0
4699.0,43,i can say that 4 of the top 10 highest paid atheletes in the world are players in the american national basketball assocation (nba),0,1435.0,2.0,349.0,18.0
3254.0,24,"i can say that 1920 was the last time the event ""tug-of-war"" was played in the summer olympics",0,42.0,0.0,0.0,0.0
4239.0,29,i can say that cannonballs were the first objects thrown in international shot put events in the early 1900s,0,31.0,0.0,8.0,0.0
2846.0,13,i can say that the first gloves used in american sport baseball were fingerless,0,228.0,2.0,86.0,5.0
6472.0,9,"i can say that starting in 1990, american basketball player michael jordan and the chicago bulls never had a three-game losing streak for eight years",0,488.0,1.0,160.0,8.0
5118.0,31,i can say that india’s trains transport roughly 23 million passengers each day,0,433.0,1.0,7.0,6.0
147.0,51,i can say that dragonflies can see in all directions at the same time,0,43.0,0.0,2.0,0.0
5385.0,44,"i can say that a common garden snail has over 12,000 teeth",0,2142.0,10.0,343.0,27.0
944.0,27,i can say that koalas sleep up to 22 hours per day,0,152.0,0.0,29.0,0.0
9998.0,7,i can say that some sharks can glow in the dark,0,2614.0,0.0,778.0,4.0
1540.0,23,i can say that mercury & venus are the only 2 planets in our solar system that have no moons,0,622.0,1.0,6.0,3.0
9435.0,25,i can say that footprints left on the moon won’t disappear as there is no wind,0,42.0,0.0,5.0,1.0
555.0,14,i can say that we only see the same side of the moon,0,128.0,0.0,15.0,1.0
8797.0,49,i can say that it snows metal and rains acid on venus,0,2019.0,2.0,769.0,20.0
7622.0,49,i can say that the sunset is blue on mars,1,1813.0,5.0,328.0,16.0
6157.0,15,i can say that halley’s comet won’t be seen again until 2061,0,1422.0,2.0,404.0,31.0
4499.0,27,i can say that australia is wider than the moon,0,816.0,0.0,155.0,2.0
4899.0,46,i can say that saturn is less dense than water,0,1716.0,10.0,17.0,41.0
7445.0,9,i can say that sound actually travels in space,0,1007.0,2.0,35.0,7.0
2656.0,50,i can say that pluto could theoretically sustain life,0,211.0,2.0,56.0,4.0
8940.0,18,i can say that it rains diamonds on jupiter and saturn,1,1221.0,6.0,362.0,17.0
7741.0,52,i can say that there might be a huge planet in this solar system,0,2244.0,11.0,271.0,32.0
8175.0,28,i can say that the bent joint in the legs of the flamingo is its ankles,0,2952.0,1.0,587.0,30.0
7790.0,58,i can say that the scottish were the first people to fry chicken,0,1174.0,1.0,365.0,3.0
8010.0,14,i can say that elephants will console each other during stressful situations,1,1397.0,2.0,93.0,26.0
9835.0,13,i can say that avocados never ripen while they are still attached to the tree,0,4180.0,17.0,465.0,51.0
8791.0,47,i can say that some trees in melbourne have email addresses,0,3089.0,13.0,792.0,53.0
9574.0,57,i can say that typing keyboards were previously arranged alphabetically,0,148.0,0.0,58.0,1.0
4923.0,16,i can say that the brain is the fattiest organ in the body,0,1706.0,17.0,662.0,42.0
8536.0,38,i can say that a snail can sleep for three years,1,1214.0,0.0,406.0,6.0
4418.0,14,i can say that a crocodile cannot stick its tongue out,0,1185.0,7.0,448.0,27.0
4022.0,52,i can say that australia has a bright pink lake,0,47.0,0.0,11.0,1.0
3716.0,41,i can say that j is the only letter that doesn’t appear on the periodic table of elements,1,746.0,3.0,119.0,14.0
954.0,23,"i can say that at birth, baby pandas are smaller than mice",0,274.0,0.0,84.0,1.0
